16 1 4 548.130423
24 1 4 558.442734
32 1 4 476.842976
40 1 4 451.095828
48 1 4 446.878001
56 1 4 443.069026
64 1 4 360.934975
72 1 4 4977.113172
80 1 4 4469.821249
88 1 4 31992.496699
96 1 4 26134.291430
104 1 4 71635.883332
112 1 4 35968.584861
120 1 4 29409.622887
128 1 4 41647.666653
