16 1 3072800.000000
24 1 4131282.000000
32 1 4934911.000000
40 1 5425081.000000
48 1 4468559.000000
56 1 4816671.000000
64 1 4278656.000000
72 1 984670.000000
80 1 909910.000000
88 1 1149894.000000
96 1 884053.000000
104 1 279117.000000
112 1 301154.000000
120 1 130552.000000
128 1 101732.000000
