2 1 4 4343556.000000
4 1 4 5314920.000000
6 1 4 5901708.000000
8 1 4 7750360.000000
10 1 4 9813350.000000
12 1 4 10325352.000000
14 1 4 11851462.000000
16 1 4 11684576.000000
18 1 4 12325716.000000
20 1 4 14246680.000000
22 1 4 13466816.000000
24 1 4 15479520.000000
26 1 4 16397030.000000
28 1 4 18046616.000000
30 1 4 18771660.000000
32 1 4 19930048.000000
34 1 4 19841414.000000
36 1 4 21123144.000000
38 1 4 20652270.000000
40 1 4 21635760.000000
42 1 4 21523320.000000
44 1 4 21887668.000000
46 1 4 22224348.000000
48 1 4 22566624.000000
50 1 4 23188748.000000
52 1 4 23111972.000000
54 1 4 23624352.000000
56 1 4 24373160.000000
58 1 4 23336300.000000
60 1 4 23739180.000000
62 1 4 24498928.000000
64 1 4 22423488.000000
66 1 4 1054.000000
68 1 4 541.000000
70 1 4 490.000000
72 1 4 789.000000
74 1 4 444.000000
76 1 4 532.000000
78 1 4 459.000000
80 1 4 395.000000
82 1 4 492.000000
84 1 4 419.000000
86 1 4 344.000000
88 1 4 434.000000
90 1 4 431.000000
92 1 4 552.000000
94 1 4 556.000000
96 1 4 576.000000
98 1 4 652.000000
100 1 4 498.000000
102 1 4 510.000000
104 1 4 601.000000
106 1 4 636.000000
108 1 4 540.000000
110 1 4 660.000000
112 1 4 448.000000
114 1 4 684.000000
116 1 4 580.000000
118 1 4 466.000000
120 1 4 600.000000
122 1 4 732.000000
124 1 4 496.000000
126 1 4 378.000000
128 1 4 640.000000
