2 1 4 282.159524
4 1 4 209.165496
6 1 4 167.898395
8 1 4 144.513059
10 1 4 116.496463
12 1 4 107.527696
14 1 4 95.334217
16 1 4 87.824789
18 1 4 95.749730
20 1 4 89.191176
22 1 4 82.018678
24 1 4 77.096774
26 1 4 77.239701
28 1 4 74.568609
30 1 4 65.908988
32 1 4 65.121301
34 1 4 61.382797
36 1 4 58.811582
38 1 4 58.461552
40 1 4 56.701945
42 1 4 55.147253
44 1 4 54.819586
46 1 4 52.649084
48 1 4 51.349315
50 1 4 50.079364
52 1 4 49.596222
54 1 4 48.855862
56 1 4 48.272670
58 1 4 47.266478
60 1 4 46.836567
62 1 4 46.274227
64 1 4 46.377419
66 1 4 1062669.197397
68 1 4 1032415.173867
70 1 4 1535766.400000
72 1 4 1908216.699801
74 1 4 1943058.704453
76 1 4 1419948.224852
78 1 4 1384622.448980
80 1 4 1657097.297297
82 1 4 1620075.506446
84 1 4 1165207.947020
86 1 4 1102393.285372
88 1 4 1223658.119658
90 1 4 1431445.859873
92 1 4 874197.392924
94 1 4 1113511.269276
96 1 4 1349860.360360
98 1 4 1446354.391371
100 1 4 987930.526316
102 1 4 1193931.297710
104 1 4 1321169.117647
106 1 4 1184652.777778
108 1 4 1195300.636943
110 1 4 1222898.305085
112 1 4 1213512.289780
114 1 4 1397133.834586
116 1 4 1392936.936937
118 1 4 1250425.333333
120 1 4 1193725.190840
122 1 4 881642.725599
124 1 4 885175.438596
126 1 4 1463273.333333
128 1 4 1407356.821589
