16 1 4 355.186269
24 1 4 259.832103
32 1 4 213.752174
40 1 4 189.350848
48 1 4 177.782210
56 1 4 161.876811
64 1 4 149.083700
72 1 4 12578.418529
80 1 4 1334303.198887
88 1 4 1559442.276423
96 1 4 1650653.913043
104 1 4 1561672.638436
112 1 4 1714339.892665
120 1 4 1995800.000000
128 1 4 1498472.613459
