16 1 322.647097
24 1 241.114918
32 1 201.262075
40 1 181.978302
48 1 200.600266
56 1 206.470662
64 1 225.237073
72 1 10608.908289
80 1 6787.967393
88 1 9947.556543
96 1 16407.262265
104 1 17519.364167
112 1 20387.215177
120 1 42572.033166
128 1 19602.143745
