16 1 4 11887696.000000
24 1 4 15298080.000000
32 1 4 18961344.000000
40 1 4 21285720.000000
48 1 4 23133456.000000
56 1 4 24399256.000000
64 1 4 22343680.000000
72 1 4 648.000000
80 1 4 720.000000
88 1 4 680.000000
96 1 4 736.000000
104 1 4 516.000000
112 1 4 560.000000
120 1 4 600.000000
128 1 4 599.000000
