8 1 4 1144110.000000
16 1 4 1824422.000000
24 1 4 1787135.000000
32 1 4 2082975.000000
40 1 4 2225036.000000
48 1 4 2140891.000000
56 1 4 2311340.000000
64 1 4 2754431.000000
