8 1 4 1509067.000000
16 1 4 2874141.000000
24 1 4 3860040.000000
32 1 4 4639807.000000
40 1 4 5273879.000000
48 1 4 5393327.000000
56 1 4 6120221.000000
64 1 4 6721407.000000
