16 1 218.520965
24 1 276.231413
32 1 349.199008
40 1 422.496120
48 1 493.489615
56 1 569.231710
64 1 647.804900
72 1 991002.155172
80 1 810140.202703
88 1 832192.105263
96 1 1003411.518325
104 1 729665.651181
112 1 673235.795455
120 1 734884.493671
128 1 1059659.217877
